Virus,Human_P,Human_G,Human_length,Weight,virus_protein_source,interaction_source
P0DTD8,Q14974,IMB1,876,44.72,khorsand-ncbi,khorsand
P0DTD8,Q15008,PSMD6,389,50.79,khorsand-ncbi,khorsand
P0DTD8,Q15020,SART3,963,60.16,khorsand-ncbi,khorsand
P0DTD8,Q15365,PCBP1,356,89.84,khorsand-ncbi,khorsand
P0DTD8,Q15717,ELAV1,326,44.39,khorsand-ncbi,khorsand
P0DTD8,Q15773,MLF2,248,46.52,khorsand-ncbi,khorsand
P0DTD8,Q16531,DDB1,1140,42.82,khorsand-ncbi,khorsand
P0DTD8,Q16891,MIC60,758,41.31,khorsand-ncbi,khorsand
P0DTD8,Q1KMD3,HNRL2,747,70.39,khorsand-ncbi,khorsand
P0DTD8,Q2TB90,HKDC1,917,48.66,khorsand-ncbi,khorsand
P0DTD8,Q3KQU3,MA7D1,841,48.7,khorsand-ncbi,khorsand
P0DTD8,Q49A26,GLYR1,553,69.93,khorsand-ncbi,khorsand
P0DTD8,Q53H12,AGK,422,46.24,khorsand-ncbi,khorsand
P0DTD8,Q5H9R7,PP6R3,873,70.86,khorsand-ncbi,khorsand
P0DTD8,Q5SXM2,SNPC4,1469,48.78,khorsand-ncbi,khorsand
P0DTD8,Q5XKP0,MIC13,118,44.78,khorsand-ncbi,khorsand
P0DTD8,Q6NZI2,CAVN1,390,44.26,khorsand-ncbi,khorsand
P0DTD8,Q6NZY4,ZCHC8,707,44.2,khorsand-ncbi,khorsand
P0DTD8,Q6PKG0,LARP1,1096,60.8,khorsand-ncbi,khorsand
P0DTD8,Q6UN15,FIP1,594,40.56,khorsand-ncbi,khorsand
P0DTD8,Q7Z4H7,HAUS6,955,46.94,khorsand-ncbi,khorsand
P0DTD8,Q86U42,PABP2,306,44.88,khorsand-ncbi,khorsand
P0DTD8,Q8IX01,SUGP2,1082,63.55,khorsand-ncbi,khorsand
P0DTD8,Q8IXM3,RM41,137,43.79,khorsand-ncbi,khorsand
P0DTD8,Q8N163,CCAR2,923,77.28,khorsand-ncbi,khorsand
P0DTD8,Q8N448,LNX2,690,55.09,khorsand-ncbi,khorsand
P0DTD8,Q8NC51,PAIRB,408,40.63,khorsand-ncbi,khorsand
P0DTD8,Q8WUK0,PTPM1,201,41.17,khorsand-ncbi,khorsand
P0DTD8,Q8WVX9,FACR1,515,46.72,khorsand-ncbi,khorsand
P0DTD8,Q92522,H1X,213,61.89,khorsand-ncbi,khorsand
P0DTD8,Q92569,P55G,461,44.88,khorsand-ncbi,khorsand
P0DTD8,Q92598,HS105,858,54.76,khorsand-ncbi,khorsand
P0DTD8,Q92665,RT31,395,55.43,khorsand-ncbi,khorsand
P0DTD8,Q92900,RENT1,1129,58.74,khorsand-ncbi,khorsand
P0DTD8,Q96CS3,FAF2,445,54.01,khorsand-ncbi,khorsand
P0DTD8,Q96EY7,PTCD3,689,56.01,khorsand-ncbi,khorsand
P0DTD8,Q96KR1,ZFR,1074,42.79,khorsand-ncbi,khorsand
P0DTD8,Q96SI9,STRBP,672,57.77,khorsand-ncbi,khorsand
P0DTD8,Q99615,DNJC7,494,54.12,khorsand-ncbi,khorsand
P0DTD8,Q99729,ROAA,332,57.46,khorsand-ncbi,khorsand
P0DTD8,Q9BQA1,MEP50,342,57.68,khorsand-ncbi,khorsand
P0DTD8,Q9BUJ2,HNRL1,856,74.64,khorsand-ncbi,khorsand
P0DTD8,Q9BYN8,RT26,205,50.34,khorsand-ncbi,khorsand
P0DTD8,Q9C005,DPY30,99,47.46,khorsand-ncbi,khorsand
P0DTD8,Q9H1D9,RPC6,316,52.86,khorsand-ncbi,khorsand
P0DTD8,Q9H936,GHC1,323,57.68,khorsand-ncbi,khorsand
P0DTD8,Q9HCE1,MOV10,1003,70.27,khorsand-ncbi,khorsand
P0DTD8,Q9HD33,RM47,250,47.19,khorsand-ncbi,khorsand
P0DTD8,Q9NNW5,WDR6,1121,68.86,khorsand-ncbi,khorsand
P0DTD8,Q9NUL3,STAU2,570,44.82,khorsand-ncbi,khorsand
P0DTD8,Q9NVI1,FANCI,1328,53.53,khorsand-ncbi,khorsand
P0DTD8,Q9NVI7,ATD3A,634,66.97,khorsand-ncbi,khorsand
P0DTD8,Q9NXS2,QPCTL,382,65.89,khorsand-ncbi,khorsand
P0DTD8,Q9NZ01,TECR,308,72.95,khorsand-ncbi,khorsand
P0DTD8,Q9NZB2,F120A,1118,63.03,khorsand-ncbi,khorsand
P0DTD8,Q9P035,HACD3,362,69.53,khorsand-ncbi,khorsand
P0DTD8,Q9UBW7,ZMYM2,1377,50.83,khorsand-ncbi,khorsand
P0DTD8,Q9UKM9,RALY,306,43.28,khorsand-ncbi,khorsand
P0DTD8,Q9UL15,BAG5,447,58.43,khorsand-ncbi,khorsand
P0DTD8,Q9ULX6,AKP8L,646,40.34,khorsand-ncbi,khorsand
P0DTD8,Q9UNE7,CHIP,303,61.63,khorsand-ncbi,khorsand
P0DTD8,Q9UNM6,PSD13,376,55.44,khorsand-ncbi,khorsand
P0DTD8,Q9Y224,RTRAF,244,64.87,khorsand-ncbi,khorsand
P0DTD8,Q9Y262,EIF3L,564,43.08,khorsand-ncbi,khorsand
P0DTD8,Q9Y265,RUVB1,456,52.24,khorsand-ncbi,khorsand
P0DTD8,Q9Y2X3,NOP58,529,79.82,khorsand-ncbi,khorsand
P0DTD8,Q9Y399,RT02,296,50.7,khorsand-ncbi,khorsand
P0DTD8,Q9Y3I0,RTCB,505,46.65,khorsand-ncbi,khorsand
P0DTD8,Q9Y5V3,MAGD1,778,61.08,khorsand-ncbi,khorsand
P0DTD8,Q9Y676,RT18B,258,41.28,khorsand-ncbi,khorsand
P0DTD8,Q9Y692,GMEB1,573,43.46,khorsand-ncbi,khorsand
P0DTD8,Q9Y6M1,IF2B2,599,59.64,khorsand-ncbi,khorsand
P0DTD8,Q9Y6N5,SQOR,450,51.95,khorsand-ncbi,khorsand
P0DTD8,Q9Y6X2,PIAS3,628,46.56,khorsand-ncbi,khorsand
P0DTD8,Q14257,RCN2,317,87.25,khorsand-ncbi,khorsand
P0DTD8,Q8WTT2,NOC3L,800,66.25,khorsand-ncbi,khorsand
P0DTD8,Q7KZF4,SND1,910,78.25,khorsand-ncbi,khorsand
P0DTD8,P05023,AT1A1,1023,100.25,khorsand-ncbi,khorsand
P0DTD8,P55786,PSA,919,86.25,khorsand-ncbi,khorsand
P0DTD8,P57088,TMM33,247,70.25,khorsand-ncbi,khorsand
P0DTD8,O43592,XPOT,962,90.25,khorsand-ncbi,khorsand
P0DTD8,O95347,SMC2,1197,86.25,khorsand-ncbi,khorsand
P0DTD8,P53621,COPA,1224,77.25,khorsand-ncbi,khorsand
P0DTD8,Q9UBF2,COPG2,871,92.25,khorsand-ncbi,khorsand
P0DTD8,O14980,XPO1,1071,73.25,khorsand-ncbi,khorsand
P0DTD8,Q9NV58,RN19A,838,52.25,khorsand-ncbi,khorsand
P0DTD8,Q9H2V7,SPNS1,528,87.25,khorsand-ncbi,khorsand
P0DTD8,Q7Z434,MAVS,540,54.25,khorsand-ncbi,khorsand
P0DTD8,P78552,I13R1,427,117.25,khorsand-ncbi,khorsand
P0DTD8,O95297,MPZL1,269,109.25,khorsand-ncbi,khorsand
P0DTD8,Q9NRK6,ABCBA,738,51.25,khorsand-ncbi,khorsand
P0DTD8,Q9H6K4,OPA3,179,72.25,khorsand-ncbi,khorsand
P0DTD8,Q96SQ9,CP2S1,504,66.25,khorsand-ncbi,khorsand
P0DTD8,Q96PD2,DCBD2,775,51.25,khorsand-ncbi,khorsand
P0DTD8,Q96GQ5,RUSF1,468,71.25,khorsand-ncbi,khorsand
P0DTD8,Q96B96,LDAF1,161,57.25,khorsand-ncbi,khorsand
P0DTD8,Q8IXL6,FA20C,584,108.25,khorsand-ncbi,khorsand
P0DTD8,Q8IXK2,GLT12,581,110.25,khorsand-ncbi,khorsand
P0DTD8,Q86SR1,GLT10,603,100.25,khorsand-ncbi,khorsand
P0DTD8,Q6UXV4,MIC27,268,111.25,khorsand-ncbi,khorsand
P0DTD8,Q53TN4,CYBR1,286,65.25,khorsand-ncbi,khorsand
P0DTD8,Q14574,DSC3,896,108.25,khorsand-ncbi,khorsand
P0DTD8,Q13454,TUSC3,348,89.25,khorsand-ncbi,khorsand
P0DTD8,P43304,GPDM,727,57.25,khorsand-ncbi,khorsand
P0DTD8,P10586,PTPRF,1907,66.25,khorsand-ncbi,khorsand
P0DTD8,O94923,GLCE,617,79.25,khorsand-ncbi,khorsand
P0DTD8,O43761,SNG3,229,112.25,khorsand-ncbi,khorsand
P0DTD8,O43291,SPIT2,252,63.25,khorsand-ncbi,khorsand
P0DTD8,O43194,GPR39,453,92.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y6M5,ZNT1,507,66.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y6D0,SELK,94,56.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y673,ALG5,324,108.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y672,ALG6,507,113.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y666,S12A7,1083,108.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y653,AGRG1,693,68.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y5I4,PCDC2,1007,83.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y561,LRP12,859,73.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y4D7,PLXD1,1925,64.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y3E5,PTH2,179,99.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y3B3,TMED7,224,75.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y397,ZDHC9,364,83.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y394,DHRS7,339,89.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y2U9,KLDC2,406,91.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y2U8,MAN1,911,110.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y2L1,RRP44,958,109.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y2G1,MYRF,1151,117.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y2C4,EXOG,368,109.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y284,ASTER,106,106.25,khorsand-ncbi,khorsand
P0DTD8,Q9Y227,ENTP4,616,101.25,khorsand-ncbi,khorsand
P0DTD8,Q9UNS1,TIM,1208,61.25,khorsand-ncbi,khorsand
P0DTD8,Q9UNN8,EPCR,238,71.25,khorsand-ncbi,khorsand
P0DTD8,Q9UM47,NOTC3,2321,113.25,khorsand-ncbi,khorsand
P0DTD8,Q9UKM7,MA1B1,699,120.25,khorsand-ncbi,khorsand
P0DTD8,Q9UHJ9,PGAP2,254,64.25,khorsand-ncbi,khorsand
P0DTD8,Q9UGQ3,GTR6,507,60.25,khorsand-ncbi,khorsand
P0DTD8,Q9UGH3,S23A2,650,58.25,khorsand-ncbi,khorsand
P0DTD8,Q9UG56,PISD,409,77.25,khorsand-ncbi,khorsand
P0DTD8,Q9UDX5,MTFP1,166,105.25,khorsand-ncbi,khorsand
P0DTD8,Q9UBV7,B4GT7,327,115.25,khorsand-ncbi,khorsand
P0DTD8,Q9UBQ6,EXTL2,330,88.25,khorsand-ncbi,khorsand
P0DTD8,Q9UBN6,TR10D,386,103.25,khorsand-ncbi,khorsand
P0DTD8,Q9P244,LRFN1,771,76.25,khorsand-ncbi,khorsand
P0DTD8,Q9NZV1,CRIM1,1036,93.25,khorsand-ncbi,khorsand
P0DTD8,Q9NZU0,FLRT3,649,115.25,khorsand-ncbi,khorsand
P0DTD8,Q9NZT1,CALL5,146,105.25,khorsand-ncbi,khorsand
P0DTD8,Q9NZJ7,MTCH1,389,56.25,khorsand-ncbi,khorsand
P0DTD8,Q9NYP7,ELOV5,299,83.25,khorsand-ncbi,khorsand
P0DTD8,Q9NYG2,ZDHC3,299,103.25,khorsand-ncbi,khorsand
P0DTD8,Q9NXK6,PAQR5,330,105.25,khorsand-ncbi,khorsand
P0DTD8,Q9NX14,NDUBB,153,72.25,khorsand-ncbi,khorsand
P0DTD8,Q9NWD8,TM248,314,110.25,khorsand-ncbi,khorsand
P0DTD8,Q9NV92,NFIP2,336,70.25,khorsand-ncbi,khorsand
P0DTD8,Q9NUE0,ZDH18,388,107.25,khorsand-ncbi,khorsand
P0DTD8,Q9NU53,GINM1,330,108.25,khorsand-ncbi,khorsand
P0DTD8,Q9NRZ7,PLCC,376,95.25,khorsand-ncbi,khorsand
P0DTD8,Q9NRW7,VPS45,570,99.25,khorsand-ncbi,khorsand
P0DTD8,Q9NRP0,OSTC,149,99.25,khorsand-ncbi,khorsand
P0DTD8,Q9NRC1,ST7,585,57.25,khorsand-ncbi,khorsand
P0DTD8,Q9NQX7,ITM2C,267,89.25,khorsand-ncbi,khorsand
P0DTD8,Q9NPR2,SEM4B,837,62.25,khorsand-ncbi,khorsand
P0DTD8,Q9NP73,ALG13,1137,109.25,khorsand-ncbi,khorsand
P0DTD8,Q9HD45,TM9S3,589,113.25,khorsand-ncbi,khorsand
P0DTD8,Q9HCU4,CELR2,2923,56.25,khorsand-ncbi,khorsand
P0DTD8,Q9HBM0,VEZA,779,65.25,khorsand-ncbi,khorsand
P0DTD8,Q9HBH5,RDH14,336,55.25,khorsand-ncbi,khorsand
P0DTD8,Q9H9S5,FKRP,495,63.25,khorsand-ncbi,khorsand
P0DTD8,Q9H8Y8,GORS2,452,101.25,khorsand-ncbi,khorsand
P0DTD8,Q9H813,PACC1,350,96.25,khorsand-ncbi,khorsand
P0DTD8,Q9H7M9,VISTA,311,54.25,khorsand-ncbi,khorsand
P0DTD8,Q9H6V9,LDAH,325,81.25,khorsand-ncbi,khorsand
P0DTD8,Q9H6R6,ZDHC6,413,66.25,khorsand-ncbi,khorsand
P0DTD8,Q9H5J4,ELOV6,265,94.25,khorsand-ncbi,khorsand
P0DTD8,Q9H3N1,TMX1,280,103.25,khorsand-ncbi,khorsand
P0DTD8,Q9H1Y3,OPN3,402,99.25,khorsand-ncbi,khorsand
P0DTD8,Q9H1C4,UN93B,597,82.25,khorsand-ncbi,khorsand
P0DTD8,Q9H0X4,F234A,552,58.25,khorsand-ncbi,khorsand
P0DTD8,Q9H0P0,5NT3A,336,113.25,khorsand-ncbi,khorsand
P0DTD8,Q9GZP1,NRSN2,204,70.25,khorsand-ncbi,khorsand
P0DTD8,Q9C0C4,SEM4C,833,86.25,khorsand-ncbi,khorsand
P0DTD8,Q9C0B5,ZDHC5,715,70.25,khorsand-ncbi,khorsand
P0DTD8,Q9BZ76,CNTP3,1288,82.25,khorsand-ncbi,khorsand
P0DTD8,Q9BYC5,FUT8,575,119.25,khorsand-ncbi,khorsand
P0DTD8,Q9BXT2,CCG6,260,110.25,khorsand-ncbi,khorsand
P0DTD8,Q9BXB1,LGR4,951,89.25,khorsand-ncbi,khorsand
P0DTD8,Q9BX95,SGPP1,441,102.25,khorsand-ncbi,khorsand
P0DTD8,Q9BX79,STRA6,667,91.25,khorsand-ncbi,khorsand
P0DTD8,Q9BW72,HIG2A,106,94.25,khorsand-ncbi,khorsand
P0DTD8,Q9BVX2,T106C,250,73.25,khorsand-ncbi,khorsand
P0DTD8,Q9BVK6,TMED9,235,61.25,khorsand-ncbi,khorsand
P0DTD8,Q9BVK2,ALG8,526,102.25,khorsand-ncbi,khorsand
P0DTD8,Q9BUP3,HTAI2,242,97.25,khorsand-ncbi,khorsand
P0DTD8,Q9BUB7,TMM70,260,68.25,khorsand-ncbi,khorsand
P0DTD8,Q9BTX1,NDC1,674,76.25,khorsand-ncbi,khorsand
P0DTD8,Q9BT67,NFIP1,221,77.25,khorsand-ncbi,khorsand
P0DTD8,Q9BRX8,PXL2A,229,94.25,khorsand-ncbi,khorsand
P0DTD8,Q9BRR6,ADPGK,497,83.25,khorsand-ncbi,khorsand
P0DTD8,Q9BQE4,SELS,189,55.25,khorsand-ncbi,khorsand
P0DTD8,Q99999,G3ST1,423,113.25,khorsand-ncbi,khorsand
P0DTD8,Q99805,TM9S2,663,108.25,khorsand-ncbi,khorsand
P0DTD8,Q99747,SNAG,312,68.25,khorsand-ncbi,khorsand
P0DTD8,Q99595,TI17A,171,68.25,khorsand-ncbi,khorsand
P0DTD8,Q99541,PLIN2,437,99.25,khorsand-ncbi,khorsand
P0DTD8,Q99523,SORT,831,60.25,khorsand-ncbi,khorsand
P0DTD8,Q99500,S1PR3,378,94.25,khorsand-ncbi,khorsand
P0DTD8,Q96QD8,S38A2,506,71.25,khorsand-ncbi,khorsand
P0DTD8,Q96NT0,CC115,180,56.25,khorsand-ncbi,khorsand
P0DTD8,Q96MV1,TLCD4,263,112.25,khorsand-ncbi,khorsand
P0DTD8,Q96MH6,TMM68,324,72.25,khorsand-ncbi,khorsand
P0DTD8,Q96LT4,SAMD8,415,95.25,khorsand-ncbi,khorsand
P0DTD8,Q96L58,B3GT6,329,66.25,khorsand-ncbi,khorsand
P0DTD8,Q96J02,ITCH,903,67.25,khorsand-ncbi,khorsand
P0DTD8,Q96HA4,CA159,380,91.25,khorsand-ncbi,khorsand
P0DTD8,Q96G97,BSCL2,398,65.25,khorsand-ncbi,khorsand
P0DTD8,Q96F25,ALG14,216,57.25,khorsand-ncbi,khorsand
P0DTD8,Q96ET8,TV23C,276,102.25,khorsand-ncbi,khorsand
P0DTD8,Q96D31,CRCM1,301,90.25,khorsand-ncbi,khorsand
P0DTD8,Q96CP7,TLCD1,247,68.25,khorsand-ncbi,khorsand
P0DTD8,Q96BW9,TAM41,452,88.25,khorsand-ncbi,khorsand
P0DTD8,Q96AJ9,VTI1A,217,86.25,khorsand-ncbi,khorsand
P0DTD8,Q96AD5,PLPL2,504,116.25,khorsand-ncbi,khorsand
P0DTD8,Q96AA3,RFT1,541,81.25,khorsand-ncbi,khorsand
P0DTD8,Q969W9,PMEPA,287,110.25,khorsand-ncbi,khorsand
P0DTD8,Q969V5,MUL1,352,105.25,khorsand-ncbi,khorsand
P0DTD8,Q969E2,SCAM4,229,69.25,khorsand-ncbi,khorsand
P0DTD8,Q92968,PEX13,403,101.25,khorsand-ncbi,khorsand
P0DTD8,Q92859,NEO1,1461,85.25,khorsand-ncbi,khorsand
P0DTD8,Q92797,SYMPK,1274,113.25,khorsand-ncbi,khorsand
P0DTD8,Q92692,NECT2,538,64.25,khorsand-ncbi,khorsand
P0DTD8,Q92633,LPAR1,364,62.25,khorsand-ncbi,khorsand
P0DTD8,Q92629,SGCD,289,77.25,khorsand-ncbi,khorsand
P0DTD8,Q92544,TM9S4,642,96.25,khorsand-ncbi,khorsand
P0DTD8,Q8WZA1,PMGT1,660,96.25,khorsand-ncbi,khorsand
P0DTD8,Q8WVQ1,CANT1,401,87.25,khorsand-ncbi,khorsand
P0DTD8,Q8WVM8,SCFD1,642,70.25,khorsand-ncbi,khorsand
P0DTD8,Q8WV83,S35F5,523,115.25,khorsand-ncbi,khorsand
P0DTD8,Q8WTV0,SCRB1,552,66.25,khorsand-ncbi,khorsand
P0DTD8,Q8WTS1,ABHD5,349,114.25,khorsand-ncbi,khorsand
P0DTD8,Q8TEQ8,PIGO,1089,95.25,khorsand-ncbi,khorsand
P0DTD8,Q8TED1,GPX8,209,108.25,khorsand-ncbi,khorsand
P0DTD8,Q8TDX6,CGAT1,532,118.25,khorsand-ncbi,khorsand
P0DTD8,Q8TD43,TRPM4,1214,82.25,khorsand-ncbi,khorsand
P0DTD8,Q8TBM7,TM254,123,105.25,khorsand-ncbi,khorsand
P0DTD8,Q8TBA6,GOGA5,731,98.25,khorsand-ncbi,khorsand
P0DTD8,Q8TAD4,ZNT5,765,92.25,khorsand-ncbi,khorsand
P0DTD8,Q8NHS3,MFSD8,518,67.25,khorsand-ncbi,khorsand
P0DTD8,Q8NG11,TSN14,270,90.25,khorsand-ncbi,khorsand
P0DTD8,Q8NFT2,STEA2,490,106.25,khorsand-ncbi,khorsand
P0DTD8,Q8NCH0,CHSTE,376,94.25,khorsand-ncbi,khorsand
P0DTD8,Q8NCG7,DGLB,672,59.25,khorsand-ncbi,khorsand
P0DTD8,Q8NC67,NETO2,525,112.25,khorsand-ncbi,khorsand
P0DTD8,Q8NC54,KCT2,265,80.25,khorsand-ncbi,khorsand
P0DTD8,Q8NC44,RETR2,543,96.25,khorsand-ncbi,khorsand
P0DTD8,Q8NC42,RN149,400,79.25,khorsand-ncbi,khorsand
P0DTD8,Q8NBX0,SCPDL,429,103.25,khorsand-ncbi,khorsand
P0DTD8,Q8NBN3,TM87A,555,93.25,khorsand-ncbi,khorsand
P0DTD8,Q8NBJ4,GOLM1,401,67.25,khorsand-ncbi,khorsand
P0DTD8,Q8NBI6,XXLT1,393,80.25,khorsand-ncbi,khorsand
P0DTD8,Q8NB49,AT11C,1132,56.25,khorsand-ncbi,khorsand
P0DTD8,Q8N6M3,FITM2,262,79.25,khorsand-ncbi,khorsand
P0DTD8,Q8N697,S15A4,577,115.25,khorsand-ncbi,khorsand
P0DTD8,Q8N614,TM156,296,80.25,khorsand-ncbi,khorsand
P0DTD8,Q8N511,TM199,208,66.25,khorsand-ncbi,khorsand
P0DTD8,Q8N490,PNKD,385,72.25,khorsand-ncbi,khorsand
P0DTD8,Q8N2U0,TM256,113,78.25,khorsand-ncbi,khorsand
P0DTD8,Q8N0U8,VKORL,176,60.25,khorsand-ncbi,khorsand
P0DTD8,Q8IY95,TM192,271,109.25,khorsand-ncbi,khorsand
P0DTD8,Q8IWT6,LRC8A,810,119.25,khorsand-ncbi,khorsand
P0DTD8,Q8IWR1,TRI59,403,110.25,khorsand-ncbi,khorsand
P0DTD8,Q8IVQ6,ZDH21,265,88.25,khorsand-ncbi,khorsand
P0DTD8,Q8IV08,PLD3,490,81.25,khorsand-ncbi,khorsand
P0DTD8,Q8IUW5,RELL1,271,57.25,khorsand-ncbi,khorsand
P0DTD8,Q8IUH4,ZDH13,622,115.25,khorsand-ncbi,khorsand
P0DTD8,Q86Y82,STX12,276,91.25,khorsand-ncbi,khorsand
P0DTD8,Q86XS8,GOLI,419,61.25,khorsand-ncbi,khorsand
P0DTD8,Q86W50,MET16,562,53.25,khorsand-ncbi,khorsand
P0DTD8,Q86VR2,RETR3,466,56.25,khorsand-ncbi,khorsand
P0DTD8,Q86VL8,S47A2,602,72.25,khorsand-ncbi,khorsand
P0DTD8,Q86UL3,GPAT4,456,60.25,khorsand-ncbi,khorsand
P0DTD8,Q86UB9,TM135,458,55.25,khorsand-ncbi,khorsand
P0DTD8,Q86SQ4,AGRG6,1221,98.25,khorsand-ncbi,khorsand
P0DTD8,Q86SJ2,AMGO2,522,95.25,khorsand-ncbi,khorsand
P0DTD8,Q7Z7H5,TMED4,227,105.25,khorsand-ncbi,khorsand
P0DTD8,Q7Z4F1,LRP10,713,98.25,khorsand-ncbi,khorsand
P0DTD8,Q7Z2K6,ERMP1,904,71.25,khorsand-ncbi,khorsand
P0DTD8,Q7RTP0,NIPA1,329,86.25,khorsand-ncbi,khorsand
P0DTD8,Q6ZT21,TMPPE,453,115.25,khorsand-ncbi,khorsand
P0DTD8,Q6ZRP7,QSOX2,698,79.25,khorsand-ncbi,khorsand
P0DTD8,Q6ZPD9,D19L3,716,64.25,khorsand-ncbi,khorsand
P0DTD8,Q6ZMJ2,SCAR5,495,75.25,khorsand-ncbi,khorsand
P0DTD8,Q6UX65,DRAM2,266,84.25,khorsand-ncbi,khorsand
P0DTD8,Q6UWP7,LCLT1,414,69.25,khorsand-ncbi,khorsand
P0DTD8,Q6PJF5,RHDF2,856,104.25,khorsand-ncbi,khorsand
P0DTD8,Q6PIU2,NCEH1,408,76.25,khorsand-ncbi,khorsand
P0DTD8,Q6P9B6,MEAK7,456,100.25,khorsand-ncbi,khorsand
P0DTD8,Q6P4E1,GOLM2,436,75.25,khorsand-ncbi,khorsand
P0DTD8,Q6P1Q0,LTMD1,360,100.25,khorsand-ncbi,khorsand
P0DTD8,Q6NZ63,STEAL,245,103.25,khorsand-ncbi,khorsand
P0DTD8,Q6NUT2,D19L2,758,106.25,khorsand-ncbi,khorsand
P0DTD8,Q6NUQ4,TM214,689,119.25,khorsand-ncbi,khorsand
P0DTD8,Q6NTF9,RHBD2,364,105.25,khorsand-ncbi,khorsand
P0DTD8,Q6N075,MFSD5,450,68.25,khorsand-ncbi,khorsand
P0DTD8,Q658P3,STEA3,488,68.25,khorsand-ncbi,khorsand
P0DTD8,Q643R3,LPCT4,524,66.25,khorsand-ncbi,khorsand
P0DTD8,Q5U3C3,TM164,297,57.25,khorsand-ncbi,khorsand
P0DTD8,Q5HYI8,RABL3,236,58.25,khorsand-ncbi,khorsand
P0DTD8,Q56VL3,OCAD2,154,93.25,khorsand-ncbi,khorsand
P0DTD8,Q53S58,TM177,311,103.25,khorsand-ncbi,khorsand
P0DTD8,Q4KMQ2,ANO6,910,99.25,khorsand-ncbi,khorsand
P0DTD8,Q3SY17,S2552,297,78.25,khorsand-ncbi,khorsand
P0DTD8,Q3MIR4,CC50B,351,108.25,khorsand-ncbi,khorsand
P0DTD8,Q3MIP1,IPIL2,535,76.25,khorsand-ncbi,khorsand
P0DTD8,Q29983,MICA,383,56.25,khorsand-ncbi,khorsand
P0DTD8,Q16678,CP1B1,543,86.25,khorsand-ncbi,khorsand
P0DTD8,Q16585,SGCB,318,85.25,khorsand-ncbi,khorsand
P0DTD8,Q16563,SYPL1,259,116.25,khorsand-ncbi,khorsand
P0DTD8,Q16394,EXT1,746,100.25,khorsand-ncbi,khorsand
P0DTD8,Q15904,VAS1,470,109.25,khorsand-ncbi,khorsand
P0DTD8,Q15836,VAMP3,100,84.25,khorsand-ncbi,khorsand
P0DTD8,Q15363,TMED2,201,104.25,khorsand-ncbi,khorsand
P0DTD8,Q15036,SNX17,470,94.25,khorsand-ncbi,khorsand
P0DTD8,Q15012,LAP4A,233,72.25,khorsand-ncbi,khorsand
P0DTD8,Q14789,GOGB1,3259,57.25,khorsand-ncbi,khorsand
P0DTD8,Q14728,MFS10,455,62.25,khorsand-ncbi,khorsand
P0DTD8,Q14534,ERG1,574,110.25,khorsand-ncbi,khorsand
P0DTD8,Q14344,GNA13,377,78.25,khorsand-ncbi,khorsand
P0DTD8,Q13948,CASP,678,78.25,khorsand-ncbi,khorsand
P0DTD8,Q13641,TPBG,420,59.25,khorsand-ncbi,khorsand
P0DTD8,Q13505,MTX1,466,118.25,khorsand-ncbi,khorsand
P0DTD8,Q13488,VPP3,830,115.25,khorsand-ncbi,khorsand
P0DTD8,Q13190,STX5,355,118.25,khorsand-ncbi,khorsand
P0DTD8,Q12913,PTPRJ,1337,86.25,khorsand-ncbi,khorsand
P0DTD8,Q12907,LMAN2,356,58.25,khorsand-ncbi,khorsand
P0DTD8,Q12846,STX4,297,58.25,khorsand-ncbi,khorsand
P0DTD8,Q12770,SCAP,1279,100.25,khorsand-ncbi,khorsand
P0DTD8,Q10472,GALT1,559,51.25,khorsand-ncbi,khorsand
P0DTD8,Q08345,DDR1,913,79.25,khorsand-ncbi,khorsand
P0DTD8,Q08334,I10R2,325,102.25,khorsand-ncbi,khorsand
P0DTD8,Q06124,PTN11,593,56.25,khorsand-ncbi,khorsand
P0DTD8,Q04941,PLP2,152,75.25,khorsand-ncbi,khorsand
P0DTD8,Q04771,ACVR1,509,109.25,khorsand-ncbi,khorsand
P0DTD8,Q02297,NRG1,640,112.25,khorsand-ncbi,khorsand
P0DTD8,Q00765,REEP5,189,83.25,khorsand-ncbi,khorsand
P0DTD8,P98187,CP4F8,520,94.25,khorsand-ncbi,khorsand
P0DTD8,P98172,EFNB1,346,54.25,khorsand-ncbi,khorsand
P0DTD8,P78382,S35A1,337,70.25,khorsand-ncbi,khorsand
